,Unnamed: 0,category,subcategory,current_price,raw_price,discount,likes_count,variation_0_color,variation_1_color,two_colors
43446,43446,3,31,75.22,155.08,52,52,0,2,True
43447,43447,3,51,24.99,45.99,46,71,8,1,True
43448,43448,3,93,40.7,78.74,48,36,0,2,True
43449,43449,3,37,37.75,59.85,37,65,1,4,True
43450,43450,3,14,43.68,91.98,53,47,0,13,False
43451,43451,3,13,57.81,106.32,46,50,8,0,True
43452,43452,3,31,47.88,99.98,52,24,0,2,True
43453,43453,3,13,42.47,75.59,44,117,0,1,True
43454,43454,3,14,65.49,130.98,50,19,3,2,True
43455,43455,3,138,53.68,91.32,41,44,8,0,True
43456,43456,3,51,40.7,71.71,43,32,11,13,False
43457,43457,3,51,59.58,101.26,41,88,0,13,False
43458,43458,3,124,46.46,122.46,62,42,10,0,True
43459,43459,3,13,69.99,301.08,77,432,7,13,False
43460,43460,3,14,66.86,135.98,51,74,0,9,True
43461,43461,3,138,56.04,97.74,43,64,8,0,True
43462,43462,3,138,43.99,78.99,44,38,3,0,True
43463,43463,3,28,27.99,62.2,55,11,1,3,True
43464,43464,3,78,65.61,103.98,37,43,0,11,True
43465,43465,3,138,25.36,44.21,43,2785,9,0,True
43466,43466,3,138,20.41,42.31,52,3932,0,13,False
43467,43467,3,37,25.26,51.99,51,1,4,0,True
43468,43468,3,134,13.99,27.0,48,12,8,1,True
43469,43469,3,124,27.59,85.65,68,5,0,13,False
43470,43470,3,124,17.64,39.2,55,5,9,1,True
43471,43471,3,37,19.57,48.7,60,18,8,0,True
43472,43472,3,126,14.89,28.78,48,8,9,0,True
43473,43473,3,124,10.97,48.73,78,2,0,1,True
43474,43474,3,6,28.86,98.94,71,2,2,3,True
43475,43475,3,31,39.73,105.94,63,1,0,2,True
43476,43476,3,14,48.87,97.74,50,1,0,4,True
43477,43477,3,6,49.97,112.0,55,0,1,2,True
43478,43478,3,6,31.95,72.0,56,0,0,1,True
43479,43479,3,134,13.99,28.0,50,24,8,0,True
43480,43480,3,14,35.56,86.5,59,29,0,3,True
43481,43481,3,93,45.42,80.66,44,78,1,2,True
43482,43482,3,54,53.98,84.99,37,85,0,11,True
43483,43483,3,28,32.92,73.98,56,41,10,9,True
43484,43484,3,51,37.99,65.99,42,737,6,0,True
43485,43485,3,134,21.99,49.99,56,4,0,13,False
43486,43486,3,14,59.91,126.5,53,155,2,0,True
43487,43487,3,13,43.65,75.08,42,129,0,2,True
43488,43488,3,6,42.37,99.7,58,6,4,3,True
43489,43489,3,125,29.99,59.99,50,24,11,2,True
43490,43490,3,14,58.15,130.41,55,28,2,2,True
43491,43491,3,125,45.99,84.99,46,185,10,7,True
43492,43492,3,125,56.04,95.9,42,63,6,1,True
43493,43493,3,78,53.01,69.98,24,575,0,9,True
43494,43494,3,126,30.99,61.39,50,43,10,1,True
43495,43495,3,125,26.17,62.03,58,98,0,1,True
43496,43496,3,78,41.93,83.86,50,12,3,2,True
43497,43497,3,125,36.79,59.58,38,145,1,2,True
43498,43498,3,124,23.59,52.42,55,10,10,2,True
43499,43499,3,51,26.99,53.99,50,88,8,0,True
43500,43500,3,125,35.11,66.73,47,197,4,11,True
43501,43501,3,51,23.16,46.99,51,54,9,9,True
43502,43502,3,51,59.99,172.91,65,158,5,2,True
43503,43503,3,13,34.99,72.99,52,298,0,9,True
43504,43504,3,124,53.78,107.56,50,4,8,0,True
43505,43505,3,78,49.31,95.54,48,67,0,11,True
43506,43506,3,125,45.79,119.44,62,185,10,13,False
43507,43507,3,51,49.99,149.99,67,15,4,2,True
43508,43508,3,125,27.99,54.99,49,16,4,9,True
43509,43509,3,138,15.59,30.18,48,83,0,8,True
43510,43510,3,31,39.28,87.29,55,19,0,2,True
43511,43511,3,125,18.21,36.42,50,40,0,10,True
43512,43512,3,138,18.99,36.55,48,45,6,11,True
43513,43513,3,51,45.99,149.18,69,261,8,13,False
43514,43514,3,138,14.99,29.79,50,59,7,7,True
43515,43515,3,125,29.99,69.99,57,120,3,2,True
43516,43516,3,54,69.99,179.99,61,29,4,2,True
43517,43517,3,124,48.48,96.96,50,33,0,2,True
43518,43518,3,31,39.68,83.73,53,32,9,2,True
43519,43519,3,78,43.55,87.1,50,7,0,1,True
43520,43520,3,78,55.75,118.0,53,13,0,2,True
43521,43521,3,138,23.49,45.98,49,27,9,9,True
43522,43522,3,37,17.99,36.99,51,35,0,11,True
43523,43523,3,31,52.15,115.88,55,19,1,2,True
43524,43524,3,78,48.27,96.54,50,24,0,2,True
43525,43525,3,125,45.99,129.77,65,146,1,13,False
43526,43526,3,124,48.67,103.98,53,32,0,11,True
43527,43527,3,125,29.36,57.47,49,114,0,1,True
43528,43528,3,51,49.99,137.88,64,634,8,13,False
43529,43529,3,37,23.59,37.98,38,7049,10,8,True
43530,43530,3,31,47.08,109.98,57,122,0,7,True
43531,43531,3,125,55.99,121.04,54,77,2,2,True
43532,43532,3,138,34.18,67.99,50,30,0,10,True
43533,43533,3,51,34.99,69.58,50,67,11,13,False
43534,43534,3,125,45.99,119.26,61,150,2,13,False
43535,43535,3,51,15.19,49.29,69,4781,10,1,True
43536,43536,3,54,59.99,151.1,60,258,0,13,False
43537,43537,3,51,90.99,154.26,41,5818,8,1,True
43538,43538,3,51,25.99,55.99,54,12,9,9,True
43539,43539,3,28,35.1,77.98,55,35,0,2,True
43540,43540,3,37,17.49,33.67,48,28,6,1,True
43541,43541,3,51,19.99,62.9,68,6806,8,4,True
43542,43542,3,51,35.99,71.99,50,11,2,1,True
43543,43543,3,6,35.69,77.6,54,54,0,1,True
43544,43544,3,51,28.99,61.99,53,96,9,11,True
43545,43545,3,125,34.99,67.53,48,182,0,10,True
43546,43546,3,13,42.99,88.99,52,2259,0,13,False
43547,43547,3,14,48.86,97.72,50,21,10,4,True
43548,43548,3,125,26.11,61.85,58,87,0,1,True
43549,43549,3,54,55.99,164.99,66,49,4,13,False
43550,43550,3,6,47.08,99.09,53,83,0,3,True
43551,43551,3,125,25.99,52.98,51,28,5,2,True
43552,43552,3,14,48.08,96.16,50,13,0,2,True
43553,43553,3,31,46.4,85.93,46,229,6,3,True
43554,43554,3,6,28.45,72.32,61,9,0,1,True
43555,43555,3,6,39.71,117.65,66,4,0,6,True
43556,43556,3,6,22.04,43.2,49,97,0,1,True
43557,43557,3,124,54.62,113.97,52,46,0,9,True
43558,43558,3,51,41.88,73.74,43,318,1,10,True
43559,43559,3,54,65.99,151.14,56,1673,6,3,True
43560,43560,3,13,73.15,118.97,39,138,10,7,True
43561,43561,3,125,38.34,67.82,44,197,0,11,True
43562,43562,3,51,30.67,55.38,45,80,0,7,True
43563,43563,3,28,29.55,67.98,57,56,9,1,True
43564,43564,3,28,42.23,112.5,63,39,0,1,True
43565,43565,3,28,41.31,87.98,53,28,0,2,True
43566,43566,3,51,35.98,60.91,41,119,0,3,True
43567,43567,3,14,67.1,135.99,51,29,0,2,True
43568,43568,3,14,64.65,134.66,52,79,2,0,True
43569,43569,3,14,48.03,94.16,49,55,0,13,False
43570,43570,3,54,50.99,156.58,67,190,2,13,False
43571,43571,3,124,19.65,47.97,59,180,3,9,True
43572,43572,3,126,19.85,38.7,49,6,0,2,True
43573,43573,3,6,35.71,75.97,53,6,0,3,True
43574,43574,3,134,18.2,35.4,49,7,0,2,True
43575,43575,3,37,53.09,86.12,38,34,0,2,True
43576,43576,3,125,45.44,84.86,47,51,9,0,True
43577,43577,3,37,25.12,62.07,60,25,0,11,True
43578,43578,3,134,17.99,36.0,50,29,0,13,False
43579,43579,3,28,42.92,95.38,55,3,8,0,True
43580,43580,3,125,24.59,49.99,51,11,3,11,True
43581,43581,3,124,19.98,44.4,55,9,8,3,True
43582,43582,3,14,42.51,93.0,54,3,0,3,True
43583,43583,3,0,3.99,10.06,60,1,11,13,False
43584,43584,3,125,38.34,71.52,46,30,3,11,True
43585,43585,3,78,55.92,123.34,55,24,10,0,True
43586,43586,3,31,33.78,94.98,64,29,2,0,True
43587,43587,3,51,38.34,61.23,37,79,9,0,True
43588,43588,3,6,46.19,96.78,52,14,8,1,True
43589,43589,3,14,50.5,100.99,50,1,0,3,True
43590,43590,3,78,66.66,95.72,30,147,9,0,True
43591,43591,3,13,43.65,76.36,43,43,0,2,True
43592,43592,3,6,28.34,60.9,54,6,0,4,True
43593,43593,3,28,28.3,37.46,25,77,6,9,True
43594,43594,3,28,33.43,74.29,55,13,1,9,True
43595,43595,3,78,65.61,110.78,41,41,0,9,True
43596,43596,3,51,47.19,82.13,43,137,9,7,True
43597,43597,3,51,46.6,80.66,42,906,2,9,True
43598,43598,3,126,18.77,46.01,59,15,0,2,True
43599,43599,3,138,53.68,93.68,43,51,0,9,True
43600,43600,3,138,45.48,81.68,44,45,8,0,True
43601,43601,3,125,37.75,66.48,43,137,6,0,True
43602,43602,3,125,47.78,76.97,38,478,0,2,True
43603,43603,3,138,37.16,67.61,45,223,0,7,True
43604,43604,3,51,39.99,78.99,49,35,0,2,True
43605,43605,3,31,49.95,103.98,52,82,0,11,True
43606,43606,3,6,43.04,90.46,52,54,3,2,True
43607,43607,3,37,36.99,37.99,0,43,1,8,True
43608,43608,3,125,43.06,67.53,36,96,0,1,True
43609,43609,3,14,64.45,153.49,58,9,0,13,False
43610,43610,3,51,49.99,92.99,46,47,8,7,True
43611,43611,3,51,31.26,59.81,48,42,0,7,True
43612,43612,3,6,31.49,68.14,54,8,0,1,True
43613,43613,3,37,42.99,71.99,40,28,0,11,True
43614,43614,3,138,44.99,83.99,46,70,8,8,True
43615,43615,3,14,57.99,134.87,57,50,2,2,True
43616,43616,3,51,25.99,47.99,46,41,9,0,True
43617,43617,3,28,23.05,59.98,62,21,0,13,False
43618,43618,3,13,60.17,103.07,42,89,2,13,False
43619,43619,3,13,33.99,61.99,45,47,0,2,True
43620,43620,3,13,47.19,81.24,42,80,8,0,True
43621,43621,3,125,53.68,94.17,43,151,2,7,True
43622,43622,3,51,43.06,86.96,51,186,1,7,True
43623,43623,3,31,35.81,79.98,55,26,0,13,False
43624,43624,3,31,40.89,85.97,52,45,0,2,True
43625,43625,3,37,22.99,56.64,59,144,0,12,True
43626,43626,3,37,49.55,74.97,34,93,3,0,True
43627,43627,3,51,44.24,75.34,41,155,0,8,True
43628,43628,3,138,50.14,88.8,44,38,9,0,True
43629,43629,3,78,47.76,93.31,49,9,1,3,True
43630,43630,3,54,59.99,159.89,63,287,8,13,False
43631,43631,3,13,83.77,122.5,32,362,10,7,True
43632,43632,3,13,36.57,65.33,44,3632,0,2,True
43633,43633,3,134,22.07,43.14,49,4,0,2,True
43634,43634,3,134,15.99,47.57,66,34,2,10,True
43635,43635,3,51,24.99,50.01,50,22,9,3,True
43636,43636,3,134,16.99,34.0,50,30,0,2,True
43637,43637,3,124,48.71,88.56,45,5,0,2,True
43638,43638,3,78,36.16,113.0,68,1,0,2,True
43639,43639,3,6,29.16,99.98,71,2,9,0,True
43640,43640,3,134,20.4,39.8,49,5,4,0,True
43641,43641,3,6,24.77,84.92,71,1,0,1,True
43642,43642,3,134,36.29,60.08,40,59,9,9,True
43643,43643,3,124,54.59,139.98,61,10,0,11,True
43644,43644,3,51,45.42,87.22,48,1599,10,0,True
43645,43645,3,78,82.41,124.18,34,22,0,2,True
43646,43646,3,54,37.99,60.99,38,254,4,0,True
43647,43647,3,6,35.99,71.84,50,17,0,3,True
43648,43648,3,51,40.7,67.93,40,436,9,4,True
43649,43649,3,126,18.18,35.36,49,7,9,0,True
43650,43650,3,124,27.93,59.41,53,24,8,1,True
43651,43651,3,78,70.86,104.24,32,213,10,0,True
43652,43652,3,138,16.99,33.98,50,4,6,8,True
43653,43653,3,31,50.7,103.9,51,102,8,9,True
43654,43654,3,78,37.26,77.75,52,177,0,3,True
43655,43655,3,51,23.0,43.75,47,301,8,0,True
43656,43656,3,37,42.47,74.02,43,245,6,2,True
43657,43657,3,31,39.67,80.76,51,219,0,9,True
43658,43658,3,125,43.06,73.55,42,328,9,0,True
43659,43659,3,125,38.99,150.64,74,122,1,13,False
43660,43660,3,6,45.14,82.16,45,685,9,7,True
43661,43661,3,28,39.74,104.96,62,56,0,11,True
43662,43662,3,93,29.99,59.99,50,30,9,13,False
43663,43663,3,138,39.52,74.22,47,51,0,3,True
43664,43664,3,37,35.39,56.54,37,51,10,10,True
43665,43665,3,125,32.44,62.03,48,201,0,2,True
43666,43666,3,54,64.98,109.99,41,90,0,1,True
43667,43667,3,78,49.86,97.76,49,18,0,9,True
43668,43668,3,6,33.59,66.45,50,67,0,3,True
43669,43669,3,6,134.49,265.98,49,28,8,10,True
43670,43670,3,51,35.99,57.99,38,152,0,9,True
43671,43671,3,51,45.42,78.62,42,121,9,11,True
43672,43672,3,124,30.1,67.98,56,13,1,2,True
43673,43673,3,13,41.99,75.99,45,47,10,9,True
43674,43674,3,51,15.99,28.99,45,62,8,0,True
43675,43675,3,51,48.96,84.73,42,182,0,2,True
43676,43676,3,51,43.06,77.03,44,113,0,1,True
43677,43677,3,31,37.36,99.99,63,17,0,13,False
43678,43678,3,51,58.4,101.62,43,41,0,8,True
43679,43679,3,78,66.66,108.3,38,139,0,11,True
43680,43680,3,138,69.99,117.99,41,240,6,8,True
43681,43681,3,37,7.85,15.99,51,106,6,7,True
43682,43682,3,134,25.99,51.99,50,2,4,1,True
43683,43683,3,6,29.15,60.72,52,27,9,0,True
43684,43684,3,28,20.71,46.02,55,15,9,0,True
43685,43685,3,78,34.77,77.27,55,2,0,1,True
43686,43686,3,125,31.36,54.43,42,399,6,13,False
43687,43687,3,51,48.96,84.73,42,176,9,7,True
43688,43688,3,51,45.42,87.22,48,1415,9,7,True
43689,43689,3,13,42.47,73.02,42,99,0,2,True
43690,43690,3,6,40.79,88.67,54,16,0,3,True
43691,43691,3,126,35.85,70.7,49,4,9,0,True
43692,43692,3,6,41.07,109.51,63,4,2,3,True
43693,43693,3,125,40.7,71.89,43,71,0,3,True
43694,43694,3,31,54.65,113.97,52,35,0,11,True
43695,43695,3,134,11.65,22.3,48,12,10,4,True
43696,43696,3,124,29.35,63.43,54,136,9,11,True
43697,43697,3,54,59.99,168.45,64,90,8,13,False
43698,43698,3,51,50.14,86.76,42,255,7,1,True
43699,43699,3,6,48.52,96.21,50,223,7,7,True
43700,43700,3,138,45.49,83.39,45,81,6,0,True
43701,43701,3,138,39.52,71.71,45,52,0,1,True
43702,43702,3,51,32.44,60.49,46,66,8,0,True
43703,43703,3,51,35.98,67.4,47,31,0,3,True
43704,43704,3,134,20.4,39.8,49,5,9,0,True
43705,43705,3,138,28.99,59.98,52,1,6,4,True
43706,43706,3,54,55.98,94.99,41,421,6,0,True
43707,43707,3,31,54.22,107.68,50,126,0,9,True
43708,43708,3,78,44.61,88.86,50,749,1,9,True
43709,43709,3,13,49.99,95.74,48,489,8,0,True
43710,43710,3,125,31.77,65.54,52,2,0,10,True
43711,43711,3,31,37.4,79.99,53,1854,8,0,True
43712,43712,3,31,52.97,103.87,49,57,0,9,True
43713,43713,3,78,48.81,95.53,49,53,0,2,True
43714,43714,3,13,62.53,102.34,39,333,8,0,True
43715,43715,3,125,34.99,58.99,41,305,0,2,True
43716,43716,3,54,43.64,69.84,38,318,0,9,True
43717,43717,3,125,37.16,63.31,41,58,6,1,True
43718,43718,3,55,38.99,71.99,46,178,8,2,True
43719,43719,3,78,59.31,82.9,29,217,10,2,True
43720,43720,3,93,38.34,69.06,45,198,0,7,True
43721,43721,3,13,57.81,103.89,44,47,0,2,True
43722,43722,3,14,59.07,121.97,52,56,0,2,True
43723,43723,3,138,44.24,79.84,45,41,3,9,True
43724,43724,3,13,88.49,144.22,39,80,10,0,True
43725,43725,3,13,59.99,172.77,65,329,8,13,False
43726,43726,3,51,47.78,81.48,41,109,0,2,True
43727,43727,3,14,35.1,78.02,55,12,0,2,True
43728,43728,3,13,38.93,69.44,44,51,0,3,True
43729,43729,3,125,33.99,61.19,45,90,0,7,True
43730,43730,3,138,46.6,82.7,44,38,9,0,True
43731,43731,3,6,72.06,165.9,57,16,11,4,True
43732,43732,3,124,47.02,90.41,48,29,2,2,True
43733,43733,3,51,39.52,60.79,35,3290,6,1,True
43734,43734,3,54,36.56,59.62,39,704,10,3,True
43735,43735,3,51,19.46,42.45,54,673,1,7,True
43736,43736,3,6,19.55,42.5,54,7,4,1,True
43737,43737,3,126,25.99,52.0,50,47,4,0,True
43738,43738,3,0,3.7,8.4,56,3,2,13,False
43739,43739,3,51,32.55,64.1,49,2,2,13,False
43740,43740,3,51,38.34,71.44,46,90,9,9,True
43741,43741,3,51,23.59,71.25,67,43,0,2,True
43742,43742,3,124,41.98,91.98,54,11,1,0,True
43743,43743,3,124,33.31,65.31,49,29,1,0,True
43744,43744,3,124,20.52,49.99,59,43,3,6,True
43745,43745,3,138,44.24,78.62,44,71,8,0,True
43746,43746,3,28,24.06,62.2,61,13,1,0,True
43747,43747,3,6,38.89,115.25,66,0,0,2,True
43748,43748,3,28,40.69,85.98,53,10,9,0,True
43749,43749,3,78,35.55,75.01,53,434,1,3,True
43750,43750,3,126,18.29,45.98,60,67,0,10,True
43751,43751,3,31,50.0,103.98,52,44,1,0,True
43752,43752,3,78,50.91,99.98,49,102,0,11,True
43753,43753,3,138,38.34,63.33,40,2296,6,4,True
43754,43754,3,138,37.16,63.78,42,1408,11,8,True
43755,43755,3,138,54.86,85.08,36,275,6,0,True
43756,43756,3,138,52.5,88.1,40,39,0,10,True
43757,43757,3,138,34.8,72.59,52,45,8,11,True
43758,43758,3,124,46.88,104.18,55,8,0,3,True
43759,43759,3,138,24.99,59.99,58,2,0,1,True
43760,43760,3,31,54.03,111.98,52,139,0,9,True
43761,43761,3,125,46.6,82.05,43,215,0,1,True
43762,43762,3,124,48.05,96.15,50,155,0,9,True
43763,43763,3,78,58.26,77.1,24,321,0,9,True
43764,43764,3,78,56.16,77.67,28,118,0,2,True
43765,43765,3,51,58.4,84.88,31,637,0,8,True
43766,43766,3,124,17.75,47.32,63,1721,0,1,True
43767,43767,3,6,34.68,75.39,54,9,4,1,True
43768,43768,3,31,50.02,99.99,50,58,10,0,True
43769,43769,3,31,63.38,127.42,50,221,0,13,False
43770,43770,3,31,45.34,94.09,52,108,0,11,True
43771,43771,3,138,39.99,73.99,46,60,0,3,True
43772,43772,3,28,35.2,74.89,53,23,0,11,True
43773,43773,3,78,64.56,89.7,28,104,10,11,True
43774,43774,3,14,64.51,129.38,50,150,0,8,True
43775,43775,3,51,35.48,63.7,44,115,9,6,True
43776,43776,3,124,21.99,50.95,57,28,0,3,True
43777,43777,3,51,37.16,60.43,39,130,0,7,True
43778,43778,3,31,50.87,105.98,52,101,0,13,False
43779,43779,3,31,58.22,119.98,52,52,0,9,True
43780,43780,3,51,58.4,96.83,40,205,0,2,True
43781,43781,3,51,52.5,82.45,36,52,6,0,True
43782,43782,3,28,59.85,121.55,51,51,2,9,True
43783,43783,3,14,58.85,121.97,52,24,0,2,True
43784,43784,3,51,34.99,63.99,45,41,8,0,True
43785,43785,3,31,64.55,146.63,56,20,0,2,True
43786,43786,3,14,73.63,182.92,60,30,2,0,True
43787,43787,3,93,48.96,86.76,44,80,8,0,True
43788,43788,3,14,58.03,130.41,56,63,0,11,True
43789,43789,3,14,55.5,126.65,56,10,4,3,True
43790,43790,3,51,37.16,63.0,41,44,9,9,True
43791,43791,3,125,66.66,111.36,40,110,8,4,True
43792,43792,3,138,43.06,77.81,45,40,3,0,True
43793,43793,3,51,41.88,73.74,43,61,9,0,True
43794,43794,3,78,53.01,73.81,28,116,2,4,True
43795,43795,3,14,47.59,124.98,62,106,2,11,True
43796,43796,3,51,34.8,60.14,42,105,8,0,True
43797,43797,3,13,69.99,186.9,63,322,1,2,True
43798,43798,3,13,49.99,180.52,72,476,1,13,False
43799,43799,3,6,60.89,126.05,52,15,1,0,True
43800,43800,3,78,84.51,125.86,33,155,10,2,True
43801,43801,3,78,39.12,80.87,52,876,0,9,True
43802,43802,3,78,36.71,79.8,54,10,1,0,True
43803,43803,3,124,44.43,98.73,55,4,0,2,True
43804,43804,3,37,25.7,50.4,49,22,0,0,True
43805,43805,3,6,35.61,79.0,55,3,0,3,True
43806,43806,3,54,59.99,176.66,66,191,0,13,False
43807,43807,3,13,56.29,98.64,43,87,1,9,True
43808,43808,3,13,47.19,79.99,41,106,0,3,True
43809,43809,3,134,23.49,45.98,49,6,4,2,True
43810,43810,3,138,32.99,65.99,50,35,0,8,True
43811,43811,3,51,49.18,77.37,36,987,9,0,True
43812,43812,3,78,51.98,103.8,50,1481,10,0,True
43813,43813,3,124,23.05,57.44,60,13,0,1,True
43814,43814,3,31,33.66,94.96,65,115,0,1,True
43815,43815,3,138,51.53,94.62,46,23,0,3,True
43816,43816,3,13,44.99,82.99,46,58,0,2,True
43817,43817,3,124,40.37,82.67,51,130,0,7,True
43818,43818,3,138,48.99,85.21,43,90,1,8,True
43819,43819,3,13,45.8,78.26,42,529,0,5,True
43820,43820,3,28,32.26,71.99,55,24,0,9,True
43821,43821,3,31,35.98,76.9,53,449,8,10,True
43822,43822,3,78,41.98,95.8,56,10,0,2,True
43823,43823,3,78,65.61,107.98,39,55,1,2,True
43824,43824,3,28,59.2,119.58,51,43,1,9,True
43825,43825,3,138,37.16,67.61,45,140,0,3,True
43826,43826,3,31,50.49,100.98,50,32,0,13,False
43827,43827,3,51,43.06,72.34,41,273,0,3,True
43828,43828,3,31,52.31,107.99,52,39,0,9,True
43829,43829,3,78,67.99,119.0,43,20,2,2,True
43830,43830,3,51,55.99,165.6,66,84,8,13,False
43831,43831,3,124,31.97,71.98,56,14,3,4,True
43832,43832,3,124,47.2,108.86,57,6,1,1,True
43833,43833,3,124,40.44,95.56,58,6,0,11,True
43834,43834,3,14,56.32,115.98,51,81,0,3,True
43835,43835,3,13,38.99,70.99,45,56,8,0,True
43836,43836,3,51,42.99,80.99,47,50,0,2,True
43837,43837,3,14,52.12,107.98,52,61,0,13,False
43838,43838,3,13,33.99,62.99,46,53,0,2,True
43839,43839,3,6,46.19,87.73,47,94,0,10,True
43840,43840,3,14,56.74,117.97,52,25,0,2,True
43841,43841,3,14,57.81,119.97,52,36,0,2,True
43842,43842,3,14,45.95,95.99,52,37,4,0,True
43843,43843,3,125,28.9,54.54,47,228,10,2,True
43844,43844,3,138,44.99,82.99,46,45,0,9,True
43845,43845,3,124,17.1,35.83,52,60,9,0,True
43846,43846,3,134,29.23,57.46,49,3,10,2,True
43847,43847,3,6,42.95,91.38,53,4,0,3,True
43848,43848,3,51,69.99,159.99,56,2,2,9,True
43849,43849,3,30,28.21,56.0,50,68,7,1,True
43850,43850,3,93,34.47,66.71,48,48,11,12,True
43851,43851,3,6,46.85,104.15,55,7,0,2,True
43852,43852,3,124,33.85,72.0,53,2,0,3,True
43853,43853,3,6,35.93,79.84,55,11,1,0,True
43854,43854,3,6,23.77,90.56,74,1,1,13,False
43855,43855,3,13,41.39,91.99,55,3,8,8,True
43856,43856,3,37,17.66,48.99,64,2,0,9,True
43857,43857,3,6,43.55,94.65,54,3,0,10,True
43858,43858,3,13,48.99,97.99,50,4,2,1,True
43859,43859,3,138,23.99,49.99,52,0,3,4,True
43860,43860,3,28,39.05,82.33,53,40,0,2,True
43861,43861,3,78,30.03,66.73,55,4,9,2,True
43862,43862,3,134,17.65,34.3,49,10,4,0,True
43863,43863,3,51,73.74,107.88,32,3669,0,2,True
43864,43864,3,54,59.99,151.1,60,462,0,13,False
43865,43865,3,6,49.99,88.88,44,164,2,11,True
43866,43866,3,14,45.95,99.89,54,1,4,11,True
43867,43867,3,138,42.47,74.65,43,56,6,4,True
43868,43868,3,6,70.34,134.96,48,15,3,2,True
43869,43869,3,51,34.8,56.22,38,1638,0,7,True
43870,43870,3,55,27.02,53.04,49,10,4,0,True
43871,43871,3,124,50.35,98.72,49,118,2,11,True
43872,43872,3,138,40.99,74.99,45,27,0,10,True
43873,43873,3,134,13.99,27.1,48,10,4,0,True
43874,43874,3,31,63.91,127.43,50,41,0,9,True
43875,43875,3,31,31.21,68.61,55,652,0,9,True
43876,43876,3,51,38.34,72.72,47,58,0,7,True
43877,43877,3,78,23.88,54.91,57,287,10,3,True
43878,43878,3,51,37.16,69.42,47,39,8,11,True
43879,43879,3,78,42.51,88.86,52,74,0,11,True
43880,43880,3,31,48.23,92.74,48,38,0,9,True
43881,43881,3,125,34.99,63.99,45,63,0,1,True
43882,43882,3,51,40.7,100.63,60,902,3,1,True
43883,43883,3,6,49.34,89.98,45,108,1,3,True
43884,43884,3,125,43.06,74.75,42,266,0,9,True
43885,43885,3,124,39.95,82.67,52,678,0,9,True
43886,43886,3,31,56.32,115.98,51,33,0,9,True
43887,43887,3,138,29.35,60.0,51,12,10,3,True
43888,43888,3,138,44.24,78.62,44,100,0,1,True
43889,43889,3,138,18.27,36.85,50,615,6,0,True
43890,43890,3,124,27.92,62.73,56,131,0,2,True
43891,43891,3,13,31.85,57.39,45,2121,6,0,True
43892,43892,3,125,34.99,63.99,45,76,0,2,True
43893,43893,3,6,47.99,85.22,44,55,0,4,True
43894,43894,3,13,55.45,91.9,40,205,6,0,True
43895,43895,3,13,31.99,52.99,40,216,8,11,True
43896,43896,3,125,31.31,62.05,50,267,6,0,True
43897,43897,3,51,36.04,66.39,46,232,6,0,True
43898,43898,3,6,40.94,77.23,47,10,0,9,True
43899,43899,3,6,27.29,59.6,54,13,0,10,True
43900,43900,3,31,34.84,77.98,55,27,2,0,True
43901,43901,3,13,57.81,103.89,44,185,0,9,True
43902,43902,3,13,39.99,70.99,44,67,0,2,True
43903,43903,3,13,44.83,79.67,44,126,0,2,True
43904,43904,3,51,49.61,85.5,42,115,8,0,True
43905,43905,3,51,50.87,90.03,44,93,0,2,True
43906,43906,3,14,59.98,144.14,58,19,0,2,True
43907,43907,3,13,40.99,103.99,61,37,0,13,False
43908,43908,3,138,39.52,70.45,44,39,1,0,True
43909,43909,3,78,47.76,93.31,49,17,0,3,True
43910,43910,3,51,40.7,67.93,40,34,4,0,True
43911,43911,3,6,27.41,63.98,57,27,1,3,True
43912,43912,3,125,40.11,69.28,42,195,0,1,True
43913,43913,3,78,47.76,93.31,49,34,0,9,True
43914,43914,3,6,41.99,101.72,59,19,0,3,True
43915,43915,3,51,38.34,67.61,43,120,2,13,False
43916,43916,3,124,48.75,96.2,49,301,9,2,True
43917,43917,3,134,12.84,24.68,48,11,10,0,True
43918,43918,3,124,30.75,62.75,51,4,0,2,True
43919,43919,3,6,48.48,96.96,50,8,1,2,True
43920,43920,3,78,55.35,117.75,53,4,0,2,True
43921,43921,3,14,48.97,100.0,51,0,0,2,True
43922,43922,3,6,25.85,55.0,53,0,9,0,True
43923,43923,3,6,48.85,107.0,54,3,3,10,True
43924,43924,3,51,28.88,59.99,52,2,4,9,True
43925,43925,3,6,53.54,106.08,50,74,0,9,True
43926,43926,3,138,45.42,79.43,43,70,9,0,True
43927,43927,3,51,65.9,110.41,40,147,0,2,True
43928,43928,3,51,42.23,73.13,42,469,9,0,True
43929,43929,3,13,55.45,95.52,42,28,2,9,True
43930,43930,3,124,22.0,56.51,61,11,0,1,True
43931,43931,3,6,29.16,99.98,71,2,3,2,True
43932,43932,3,6,46.79,99.5,53,3,1,0,True
43933,43933,3,124,44.4,90.36,51,62,1,2,True
43934,43934,3,138,54.86,95.71,43,40,9,8,True
43935,43935,3,93,25.89,75.24,66,106,0,9,True
43936,43936,3,125,32.57,64.67,50,47,8,12,True
43937,43937,3,78,90.81,133.74,32,142,2,9,True
43938,43938,3,51,66.66,107.61,38,296,6,0,True
43939,43939,3,78,55.11,93.49,41,41,1,0,True
43940,43940,3,6,40.94,78.04,48,55,9,0,True
43941,43941,3,124,32.07,61.66,48,56,2,1,True
43942,43942,3,138,33.62,62.77,46,46,9,0,True
